outer_fold,inner_auc_mean,inner_auc_std,inner_auc_n_folds,C,l1_ratio,feature_select_enabled,feature_select_mode,feature_select_k_kin,feature_select_kin_method,feature_select_max_abs_corr,feature_select_max_zero_rate
0,0.5556139325207121,0.02540354380345287,3,0.5,0.75,True,block_kinematic,16,topk_auc,0.95,0.9
0,0.5556139325207121,0.02540354380345287,3,0.5,0.75,True,block_kinematic,16,topk_auc,0.95,0.95
0,0.5584278402075012,0.0013081536723660672,3,0.5,0.75,True,block_kinematic,16,mrmr,0.9,0.9
0,0.559160440940102,0.0018935241734129343,3,0.5,0.75,True,block_kinematic,16,mrmr,0.9,0.95
0,0.5590688658485269,0.0004694576265870836,3,0.5,0.75,True,block_kinematic,16,mrmr,0.95,0.9
0,0.5598014665811276,0.0010748611628822648,3,0.5,0.75,True,block_kinematic,16,mrmr,0.95,0.95
0,0.5564162924332415,0.015835041313497493,3,0.5,0.75,True,block_kinematic,32,topk_auc,0.9,0.9
0,0.5564162924332415,0.015835041313497493,3,0.5,0.75,True,block_kinematic,32,topk_auc,0.9,0.95
0,0.5582604699130124,0.008035637787221682,3,0.5,0.75,True,block_kinematic,32,topk_auc,0.95,0.9
0,0.5582604699130124,0.008035637787221682,3,0.5,0.75,True,block_kinematic,32,topk_auc,0.95,0.95
0,0.5510418175672412,0.0070352831765300595,3,0.5,0.75,True,block_kinematic,32,mrmr,0.9,0.9
0,0.5504720169974407,0.007765738342829579,3,0.5,0.75,True,block_kinematic,32,mrmr,0.9,0.95
0,0.5491210688244587,0.010519200450317298,3,0.5,0.75,True,block_kinematic,32,mrmr,0.95,0.9
0,0.5527840724874623,0.005466101116551835,3,0.5,0.75,True,block_kinematic,32,mrmr,0.95,0.95
0,0.5735725667929058,0.031978717531499,3,1.0,0.25,True,block_kinematic,0,topk_auc,0.9,0.9
0,0.5735725667929058,0.031978717531499,3,1.0,0.25,True,block_kinematic,0,topk_auc,0.9,0.95
0,0.5735725667929058,0.031978717531499,3,1.0,0.25,True,block_kinematic,0,topk_auc,0.95,0.9
0,0.5735725667929058,0.031978717531499,3,1.0,0.25,True,block_kinematic,0,topk_auc,0.95,0.95
0,0.5735725667929058,0.031978717531499,3,1.0,0.25,True,block_kinematic,0,mrmr,0.9,0.9
0,0.5735725667929058,0.031978717531499,3,1.0,0.25,True,block_kinematic,0,mrmr,0.9,0.95
0,0.5735725667929058,0.031978717531499,3,1.0,0.25,True,block_kinematic,0,mrmr,0.95,0.9
0,0.5735725667929058,0.031978717531499,3,1.0,0.25,True,block_kinematic,0,mrmr,0.95,0.95
0,0.5587290377544615,0.021021304546379314,3,1.0,0.25,True,block_kinematic,8,topk_auc,0.9,0.9
0,0.5587290377544615,0.021021304546379314,3,1.0,0.25,True,block_kinematic,8,topk_auc,0.9,0.95
0,0.5790833695494713,0.031063759865986494,3,1.0,0.25,True,block_kinematic,8,topk_auc,0.95,0.9
0,0.5790833695494713,0.031063759865986494,3,1.0,0.25,True,block_kinematic,8,topk_auc,0.95,0.95
0,0.5529388533625822,0.014949876858301814,3,1.0,0.25,True,block_kinematic,8,mrmr,0.9,0.9
0,0.5529388533625822,0.014949876858301814,3,1.0,0.25,True,block_kinematic,8,mrmr,0.9,0.95
0,0.5529388533625822,0.014949876858301814,3,1.0,0.25,True,block_kinematic,8,mrmr,0.95,0.9
0,0.5529388533625822,0.014949876858301814,3,1.0,0.25,True,block_kinematic,8,mrmr,0.95,0.95
0,0.5453389830508474,0.0038539359666779956,3,1.0,0.25,True,block_kinematic,16,topk_auc,0.9,0.9
0,0.5453389830508474,0.0038539359666779956,3,1.0,0.25,True,block_kinematic,16,topk_auc,0.9,0.95
0,0.5524683884853377,0.024382165215846845,3,1.0,0.25,True,block_kinematic,16,topk_auc,0.95,0.9
0,0.5524683884853377,0.024382165215846845,3,1.0,0.25,True,block_kinematic,16,topk_auc,0.95,0.95
0,0.5546380800618089,0.006858918024041803,3,1.0,0.25,True,block_kinematic,16,mrmr,0.9,0.9
0,0.5559099563336852,0.007567880352269592,3,1.0,0.25,True,block_kinematic,16,mrmr,0.9,0.95
0,0.5545973800211088,0.006914890723426617,3,1.0,0.25,True,block_kinematic,16,mrmr,0.95,0.9
0,0.5558692562929851,0.007625437765448993,3,1.0,0.25,True,block_kinematic,16,mrmr,0.95,0.95
