feature,importance
C7__radius__max__mean,0.00018600701293008959
Acom__curvature__min__max,0.00018518518518518556
BA__curvature__q1__mean,0.00018518518518518556
ACA__length__max,0.0001832706766917292
C7__radius__min__max,0.0001828847481021389
ACA__curvature__sd__min,0.00018288084464555048
3rd-A2__curvature__median__max,0.0001818502824858759
MCA__curvature__min__min,0.0001818502824858759
ICA__radius__sd__min,0.0001801718663173771
Acom__curvature__median__max,0.00018002717391304342
C7__curvature__max__mean,0.00017951251646903754
BA__curvature__max__max,0.00017945016497895066
P2__radius__sd__min,0.00017901007123556902
P2__tortuosity__mean,0.00017686880244088433
ICA__radius__max__mean,0.0001763531499556344
3rd-A2__curvature__median__count,0.00017509868104361242
Acom__curvature__q3__mean,0.00017509868104361242
PCA__curvature__mean__max,0.00017212566844919752
MCA__curvature__median__mean,0.000169716470137091
Pcom__curvature__median__min,0.00016917424947696127
ACA__radius__q3__mean,0.0001681406828465652
A1__radius__sd__max,0.00016737891737891763
ICA__radius__max__max,0.00016736952712562448
ICA_bifurcation__angles__ICA/ACA__mean,0.00016486004937091875
ICA__curvature__mean__min,0.00016368308255901073
BA_bifurcation__angles__R-PCA/L-PCA__count,0.0001636115740039388
3rd-A2__curvature__sd__min,0.0001617001617001613
C7__radius__sd__mean,0.00015972222222222218
MCA__radius__min__min,0.0001588475063938621
Acom_bifurcation__angles__A1/Acom__mean,0.00015879953379953384
ACA__volume__min,0.00015879953379953338
Acom__curvature__median__count,0.0001578947368421051
ACA__volume__max,0.00015542328042328032
Pcom__curvature__q1__min,0.00015160183066361546
PCA__curvature__min__mean,0.00015160183066361543
C6__curvature__min__min,0.00015119504908237298
3rd-A2__curvature__mean__mean,0.00015112899619941942
BA_bifurcation__ratios__radius sum__max,0.00014804639804639848
P1__curvature__q1__mean,0.00014804639804639788
3rd-A2__radius__sd__count,0.00014323316782843614
3rd-A2__curvature__sd__max,0.00013117283950617281
PCA__curvature__q1__mean,0.0001189300651081855
3rd-A2__curvature__max__mean,0.00011707109408258836
A1__radius__q3__mean,0.00011494252873563215
P1__curvature__q1__max,0.00010979729729729723
ICA_bifurcation__bifurcation__dist_radius__mean,0.00010979729729729723
3rd-A2__radius__median__max,0.0001036155202821879
ACA__length__min,0.00010361552028218741
3rd-A2__radius__mean__count,0.00010361552028218686
3rd-A2__radius__max__count,0.00010291541541541536
P1__curvature__min__min,0.00010199652777777804
C6__length__min,0.00010199652777777776
C6__length__max,9.922258592471343e-05
3rd-A2__curvature__median__mean,9.869759869759858e-05
3rd-A2__tortuosity__mean,9.869759869759857e-05
3rd-A2__radius__max__mean,9.853603603603588e-05
BA__curvature__mean__max,9.672619047619044e-05
Acom__radius__q3__count,9.615384615384642e-05
Acom__radius__q3__min,9.615384615384588e-05
3rd-A2__radius__q3__mean,9.574468085106327e-05
Pcom__radius__sd__max,9.523809523809505e-05
P2__radius__sd__mean,9.459459459459459e-05
3rd-A2__radius__min__mean,9.459459459459449e-05
ACA__curvature__min__mean,9.411549707602283e-05
3rd-A2__curvature__max__count,9.411549707602283e-05
3rd-A2__radius__mean__min,9.378642191142341e-05
3rd-A2__radius__q1__max,9.37864219114222e-05
C7__curvature__sd__max,9.297263681592012e-05
MCA__volume__mean,9.291725105189342e-05
ACA__curvature__median__max,9.264556318332107e-05
3rd-A2__radius__mean__mean,9.259259259259351e-05
BA__radius__sd__mean,9.243554952510223e-05
3rd-A2__radius__median__count,9.235998819332151e-05
3rd-A2__radius__min__max,9.235998819332136e-05
3rd-A2__radius__q3__max,9.232162764771498e-05
C6__curvature__median__max,9.232162764771448e-05
ICA__curvature__max__max,9.232162764771444e-05
3rd-A2__radius__q1__min,9.112278299208402e-05
P2__curvature__mean__mean,8.999693627450955e-05
A1__length__mean,8.972508972509045e-05
3rd-A2__curvature__q3__min,8.903133903133917e-05
3rd-A2__radius__q1__mean,8.773478540985235e-05
MCA__radius__mean__mean,8.576387518256826e-05
C6__curvature__q3__mean,8.407034142328268e-05
Acom_bifurcation__angles__A2/Acom__mean,8.333333333333328e-05
P2__tortuosity__max,8.128156565656556e-05
MCA__tortuosity__min,8.128156565656554e-05
Pcom__curvature__sd__max,8.001207729468592e-05
ICA__radius__sd__mean,7.939976689976688e-05
MCA__curvature__mean__mean,7.939976689976683e-05
P2__radius__q1__max,7.936507936507924e-05
Pcom_bifurcation__angles__P1/P2__count,6.858178053830224e-05
Acom_bifurcation__angles__A1/A2__mean,6.80272108843537e-05
A2__radius__median__max,2.4565381708238743e-05
Pcom_bifurcation__bifurcation__dist_angle__min,2.0146927604474957e-18
Acom_bifurcation__angles__A1/Acom__max,1.615279609972796e-18
P1__radius__q3__min,1.5232570449752132e-18
A1__radius__median__max,1.4550558825454143e-18
3rd-A2__radius__q1__count,1.438003155704963e-18
3rd-A2__radius__sd__max,1.299465585640807e-18
Pcom_bifurcation__angles__P1/Pcom__count,1.1842378929334991e-18
3rd-A2__curvature__q3__count,9.886271695471632e-19
Pcom__radius__mean__count,9.520356531095085e-19
PCA__curvature__mean__mean,9.308793052626305e-19
BA__curvature__q3__mean,7.465093358286857e-19
A1__curvature__max__mean,7.034485659086923e-19
P2__curvature__max__max,6.884924729099056e-19
P2__radius__median__mean,5.927797935052174e-19
C7__curvature__sd__mean,5.752758193837615e-19
C6__tortuosity__max,5.685161937178533e-19
Acom__length__mean,5.177482374453854e-19
Pcom__length__count,5.154606900045371e-19
MCA__tortuosity__max,5.107025913275718e-19
MCA__curvature__min__max,4.956699386602259e-19
PCA__radius__median__min,4.903485025427773e-19
A1__radius__min__mean,4.891920202254596e-19
P2__radius__q3__min,4.796887524874992e-19
Pcom__curvature__q1__count,4.760178265547545e-19
P1__radius__q3__mean,4.710737972541462e-19
C6__curvature__sd__mean,4.477095023216663e-19
P1__tortuosity__mean,4.39714689780208e-19
P2__curvature__sd__max,4.363496743418583e-19
P1__curvature__median__mean,4.314568645378211e-19
BA_bifurcation__bifurcation__points_angle__count,3.451654916302568e-19
A1__radius__sd__mean,3.3964996057843325e-19
P1__curvature__median__min,3.158393087295704e-19
A2__tortuosity__mean,3.038028765754164e-19
P2__radius__median__min,3.0322966360074547e-19
Acom__volume__count,2.2214165239221873e-19
P1__curvature__q3__min,1.7258274581512847e-19
Acom__radius__q1__max,1.5860328923216517e-19
BA__curvature__max__mean,1.553244712336156e-19
3rd-A2__radius__median__mean,1.3806619665210266e-19
ICA_bifurcation__ratios__area sum__min,1.3806619665210264e-19
3rd-A2__radius__mean__max,1.2767564783189286e-19
PCA__radius__mean__max,8.121659910255045e-20
ICA__length__max,6.903309832605134e-20
P2__volume__max,6.661338147750941e-20
PCA__radius__mean__mean,0.0
Acom__radius__q1__count,0.0
BA_bifurcation__ratios__area sum__std,0.0
Acom__radius__q3__max,0.0
BA_bifurcation__ratios__radius sum__std,0.0
BA_bifurcation__angles__R-PCA/L-PCA__std,0.0
C7__radius__q3__min,0.0
C7__radius__q1__max,0.0
ICA__volume__max,0.0
Acom__radius__sd__count,0.0
C7__length__min,0.0
Acom__radius__median__mean,0.0
Acom__radius__q3__std,0.0
Acom__radius__mean__std,0.0
Acom__radius__q1__min,0.0
Acom__radius__q1__std,0.0
Acom__radius__q1__mean,0.0
Acom__radius__mean__max,0.0
Acom__radius__mean__count,0.0
Acom__radius__min__count,0.0
Acom__radius__min__max,0.0
Acom__radius__median__max,0.0
Acom__radius__min__std,0.0
Acom__radius__median__count,0.0
C7__radius__max__min,0.0
ICA__length__min,0.0
ICA__radius__q1__max,0.0
ICA__radius__min__mean,0.0
Acom__radius__sd__std,0.0
ICA__radius__median__max,0.0
Acom__radius__min__min,0.0
A2__curvature__sd__mean,0.0
A2__curvature__mean__mean,0.0
A2__volume__max,0.0
A2__volume__min,0.0
P1__radius__median__std,0.0
P1__radius__sd__count,0.0
ICA_bifurcation__bifurcation__points_radius__min,0.0
PCA__volume__std,0.0
PCA__volume__mean,0.0
PCA__tortuosity__count,0.0
Acom__radius__median__std,0.0
PCA__length__count,0.0
PCA__length__std,0.0
PCA__radius__max__count,0.0
A1__radius__max__min,0.0
A1__radius__max__mean,0.0
BA_bifurcation__bifurcation__dist_radius__std,0.0
ICA_bifurcation__ratios__radius sum__max,0.0
ICA_bifurcation__bifurcation__radius_child2__min,0.0
ICA_bifurcation__bifurcation__radius_child2__mean,0.0
ICA_bifurcation__bifurcation__radius_child1__max,0.0
ICA_bifurcation__bifurcation__radius_parent__mean,0.0
PCA__tortuosity__std,0.0
PCA__radius__median__count,0.0
PCA__radius__median__max,0.0
PCA__radius__median__std,0.0
PCA__radius__sd__count,0.0
PCA__radius__sd__std,0.0
PCA__curvature__q1__count,0.0
PCA__curvature__q1__std,0.0
PCA__curvature__min__count,0.0
PCA__curvature__min__max,0.0
PCA__curvature__min__min,0.0
A2__curvature__median__mean,0.0
PCA__curvature__median__count,0.0
Pcom_bifurcation__angles__P1/Pcom__std,0.0
P1__radius__sd__std,0.0
P1__radius__mean__count,0.0
P1__radius__mean__std,0.0
PCA__curvature__max__count,0.0
PCA__curvature__max__max,0.0
PCA__curvature__max__std,0.0
PCA__curvature__q3__count,0.0
PCA__curvature__q3__std,0.0
A2__curvature__max__mean,0.0
PCA__curvature__min__std,0.0
BA__radius__median__std,0.0
3rd-A2__radius__median__min,0.0
3rd-A2__radius__median__std,0.0
3rd-A2__curvature__mean__min,0.0
3rd-A2__curvature__mean__std,0.0
3rd-A2__volume__count,0.0
3rd-A2__volume__min,0.0
BA__radius__median__count,0.0
Acom_bifurcation__angles__A1/A2__std,0.0
3rd-A2__radius__sd__min,0.0
C6__curvature__mean__min,0.0
3rd-A2__tortuosity__std,0.0
3rd-A2__length__count,0.0
3rd-A2__length__max,0.0
3rd-A2__curvature__min__max,0.0
3rd-A2__curvature__min__min,0.0
3rd-A2__radius__mean__std,0.0
Acom_bifurcation__angles__A2/Acom__count,0.0
Acom_bifurcation__angles__A2/Acom__min,0.0
Acom_bifurcation__angles__A2/Acom__std,0.0
Acom_bifurcation__angles__A1/Acom__count,0.0
3rd-A2__radius__sd__std,0.0
BA__radius__min__count,0.0
Acom__curvature__q3__std,0.0
Acom__curvature__q1__count,0.0
Acom__curvature__q1__std,0.0
Pcom_bifurcation__angles__P2/Pcom__count,0.0
Pcom_bifurcation__angles__P2/Pcom__std,0.0
C6__curvature__max__mean,0.0
BA__curvature__mean__count,0.0
BA__curvature__mean__std,0.0
BA__volume__count,0.0
BA__curvature__sd__std,0.0
BA__volume__mean,0.0
BA__tortuosity__count,0.0
BA__tortuosity__std,0.0
BA__length__count,0.0
3rd-A2__volume__std,0.0
3rd-A2__volume__mean,0.0
3rd-A2__tortuosity__count,0.0
3rd-A2__tortuosity__max,0.0
3rd-A2__tortuosity__min,0.0
BA__curvature__median__std,0.0
BA__curvature__sd__count,0.0
BA__volume__std,0.0
Acom__curvature__sd__min,0.0
Acom__curvature__sd__std,0.0
Acom__curvature__mean__count,0.0
Acom__curvature__mean__std,0.0
Acom__volume__std,0.0
Acom__tortuosity__count,0.0
Acom__tortuosity__max,0.0
C6__radius__min__min,0.0
C6__radius__min__mean,0.0
C6__radius__mean__min,0.0
Acom_bifurcation__angles__A1/Acom__std,0.0
Acom__curvature__min__std,0.0
Acom__curvature__min__mean,0.0
Acom__curvature__median__std,0.0
Acom__curvature__sd__count,0.0
C6__curvature__q1__min,0.0
C6__curvature__mean__max,0.0
A2__radius__sd__max,0.0
C6__length__mean,0.0
C6__radius__q3__min,0.0
C6__radius__q3__mean,0.0
C6__radius__q1__mean,0.0
Acom__curvature__min__count,0.0
3rd-A2__curvature__max__std,0.0
3rd-A2__curvature__q3__max,0.0
3rd-A2__curvature__q3__std,0.0
3rd-A2__curvature__q1__max,0.0
3rd-A2__curvature__q1__min,0.0
3rd-A2__curvature__q1__std,0.0
3rd-A2__curvature__q1__mean,0.0
3rd-A2__curvature__min__count,0.0
BA__radius__sd__std,0.0
P2__radius__q3__mean,0.0
PCA__radius__mean__std,0.0
P2__radius__median__max,0.0
BA__radius__mean__std,0.0
3rd-A2__curvature__max__max,0.0
3rd-A2__curvature__max__min,0.0
Acom__tortuosity__min,0.0
Acom__tortuosity__std,0.0
Acom__length__count,0.0
Acom__length__std,0.0
Acom__radius__max__count,0.0
Acom__radius__max__min,0.0
Acom__radius__max__std,0.0
P2__radius__q1__mean,0.0
BA__curvature__q3__std,0.0
BA__curvature__q1__count,0.0
BA__curvature__q1__std,0.0
BA__curvature__min__count,0.0
BA__curvature__min__std,0.0
BA__curvature__median__count,0.0
Pcom__radius__q3__std,0.0
Pcom__radius__q1__count,0.0
P2__radius__sd__max,0.0
P1__curvature__max__count,0.0
BA__radius__max__count,0.0
BA__curvature__max__min,0.0
BA__curvature__max__std,0.0
BA__curvature__q3__count,0.0
BA__curvature__q3__min,0.0
BA__radius__sd__count,0.0
3rd-A2__curvature__min__std,0.0
3rd-A2__curvature__min__mean,0.0
3rd-A2__radius__q3__min,0.0
3rd-A2__radius__q3__std,0.0
3rd-A2__radius__q1__std,0.0
BA__curvature__max__count,0.0
Pcom__curvature__q1__std,0.0
Pcom__curvature__min__std,0.0
BA_bifurcation__bifurcation__radius_parent__std,0.0
P1__curvature__median__count,0.0
P1__curvature__median__std,0.0
P1__curvature__sd__count,0.0
P1__curvature__sd__std,0.0
P1__curvature__mean__count,0.0
Pcom__length__std,0.0
Pcom__radius__max__count,0.0
Pcom__tortuosity__std,0.0
BA_bifurcation__bifurcation__dist_angle__std,0.0
P2__volume__min,0.0
P2__volume__mean,0.0
Pcom__radius__q1__std,0.0
Pcom__radius__min__std,0.0
Pcom__radius__median__std,0.0
Pcom__radius__sd__std,0.0
Pcom__curvature__mean__std,0.0
Pcom__volume__count,0.0
Pcom__volume__std,0.0
Pcom__radius__max__std,0.0
Acom_bifurcation__bifurcation__dist_angle__std,0.0
Acom_bifurcation__bifurcation__dist_angle__mean,0.0
Acom__curvature__max__count,0.0
BA__radius__mean__count,0.0
Acom_bifurcation__bifurcation__points_angle__count,0.0
Acom_bifurcation__angles__A1/A2__count,0.0
3rd-A2__radius__min__std,0.0
ICA__curvature__sd__min,0.0
P2__radius__max__min,0.0
BA__length__std,0.0
3rd-A2__radius__min__count,0.0
3rd-A2__length__std,0.0
3rd-A2__radius__max__max,0.0
3rd-A2__radius__max__min,0.0
3rd-A2__radius__max__std,0.0
BA__radius__max__std,0.0
BA__radius__q3__count,0.0
BA__radius__q3__max,0.0
BA__radius__q3__std,0.0
BA__radius__q1__count,0.0
BA__radius__q1__std,0.0
3rd-A2__length__min,0.0
3rd-A2__radius__min__min,0.0
3rd-A2__curvature__median__min,0.0
3rd-A2__curvature__median__std,0.0
3rd-A2__curvature__sd__count,0.0
3rd-A2__curvature__sd__std,0.0
3rd-A2__curvature__sd__mean,0.0
ICA__curvature__q3__mean,0.0
ICA__curvature__min__mean,0.0
ICA__curvature__sd__max,0.0
Acom__curvature__max__std,0.0
Acom_bifurcation__bifurcation__dist_angle__min,0.0
PCA__curvature__sd__count,0.0
PCA__curvature__sd__std,0.0
PCA__curvature__mean__count,0.0
PCA__curvature__mean__std,0.0
PCA__volume__count,0.0
PCA__volume__min,0.0
BA__radius__min__std,0.0
Acom_bifurcation__bifurcation__points_angle__min,0.0
Acom_bifurcation__bifurcation__dist_angle__count,0.0
Acom_bifurcation__bifurcation__dist_angle__max,0.0
Acom__curvature__q3__count,0.0
P1__length__count,0.0
P1__length__min,0.0
P1__length__std,0.0
P1__radius__max__count,0.0
P1__radius__max__std,0.0
PCA__radius__min__count,0.0
PCA__radius__min__std,0.0
A1__radius__mean__max,0.0
P1__volume__count,0.0
P1__volume__max,0.0
Pcom__curvature__q3__std,0.0
PCA__radius__max__min,0.0
PCA__radius__max__std,0.0
PCA__radius__q3__count,0.0
PCA__radius__q3__std,0.0
PCA__radius__q1__count,0.0
PCA__radius__q1__max,0.0
PCA__radius__q1__std,0.0
PCA__radius__q1__mean,0.0
P2__curvature__max__min,0.0
P2__curvature__median__min,0.0
P1__volume__std,0.0
A2__radius__mean__max,0.0
A2__radius__mean__mean,0.0
A1__curvature__sd__max,0.0
A1__curvature__sd__min,0.0
A1__length__max,0.0
A1__length__min,0.0
A1__radius__max__max,0.0
PCA__radius__mean__count,0.0
PCA__radius__mean__min,0.0
PCA__curvature__median__std,0.0
P1__tortuosity__std,0.0
A2__radius__q3__min,0.0
A2__radius__min__max,0.0
P1__radius__q3__count,0.0
P1__radius__q3__std,0.0
P1__radius__q1__count,0.0
P1__radius__q1__std,0.0
P1__radius__min__count,0.0
P1__radius__min__std,0.0
P1__radius__median__count,0.0
P1__tortuosity__count,0.0
A2__radius__q3__max,0.0
P1__curvature__max__std,0.0
P1__curvature__q3__count,0.0
P1__curvature__q3__std,0.0
MCA__length__mean,0.0
MCA__radius__max__mean,0.0
MCA__radius__q3__min,0.0
MCA__radius__q3__mean,0.0
MCA__radius__q1__max,0.0
MCA__radius__q1__mean,0.0
Pcom__curvature__min__mean,0.0
P2__curvature__sd__min,0.0
Pcom__curvature__median__std,0.0
Pcom__curvature__sd__std,0.0
Pcom__radius__mean__std,0.0
MCA__curvature__max__max,0.0
MCA__curvature__q3__min,0.0
MCA__curvature__q1__min,0.0
P1__curvature__mean__std,0.0
ACA__radius__min__min,0.0
Pcom__curvature__max__std,0.0
Pcom__curvature__q3__count,0.0
Pcom__curvature__median__count,0.0
BA_bifurcation__angles__BA/R-PCA__count,0.0
BA_bifurcation__angles__BA/R-PCA__std,0.0
BA_bifurcation__bifurcation__radius_child2__std,0.0
BA_bifurcation__bifurcation__radius_child1__std,0.0
Pcom_bifurcation__angles__C6/C7__std,0.0
BA_bifurcation__angles__BA/L-PCA__std,0.0
Pcom_bifurcation__angles__P1/P2__std,0.0
Pcom_bifurcation__bifurcation__points_angle__count,0.0
Pcom_bifurcation__bifurcation__dist_angle__max,0.0
Pcom_bifurcation__bifurcation__dist_angle__std,0.0
ACA__radius__q1__max,0.0
P1__curvature__q1__count,0.0
P1__curvature__q1__std,0.0
P1__curvature__min__count,0.0
P1__curvature__min__std,0.0
Pcom_bifurcation__angles__C7/Pcom__std,0.0
Pcom_bifurcation__angles__C6/Pcom__count,0.0
Pcom_bifurcation__angles__C6/Pcom__std,0.0
Pcom_bifurcation__angles__C6/C7__count,0.0
ACA__curvature__median__mean,0.0
ACA__curvature__sd__max,0.0
ACA__radius__q3__min,0.0
Pcom_bifurcation__bifurcation__dist_angle__mean,0.0
