outer_fold,inner_auc_mean,inner_auc_std,inner_auc_n_folds,C,l1_ratio,feature_select_enabled,feature_select_mode,feature_select_max_abs_corr,feature_select_max_zero_rate
3,0.5206602556676446,0.01976510858306855,3,2.0,0.25,True,global_topk,0.95,0.95
3,0.5208531135064701,0.019678068390690168,3,2.0,0.5,True,global_topk,0.9,0.9
3,0.5208531135064701,0.019678068390690168,3,2.0,0.5,True,global_topk,0.9,0.95
3,0.5208531135064701,0.019678068390690168,3,2.0,0.5,True,global_topk,0.95,0.9
3,0.5208531135064701,0.019678068390690168,3,2.0,0.5,True,global_topk,0.95,0.95
3,0.5211448206577588,0.02031025912533092,3,2.0,0.75,True,global_topk,0.9,0.9
3,0.5211448206577588,0.02031025912533092,3,2.0,0.75,True,global_topk,0.9,0.95
3,0.5211448206577588,0.02031025912533092,3,2.0,0.75,True,global_topk,0.95,0.9
3,0.5211448206577588,0.02031025912533092,3,2.0,0.75,True,global_topk,0.95,0.95
4,0.5703804435015606,0.01929228626150912,3,0.5,0.25,True,global_topk,0.9,0.9
4,0.5703804435015606,0.01929228626150912,3,0.5,0.25,True,global_topk,0.9,0.95
4,0.5703804435015606,0.01929228626150912,3,0.5,0.25,True,global_topk,0.95,0.9
4,0.5703804435015606,0.01929228626150912,3,0.5,0.25,True,global_topk,0.95,0.95
4,0.572705996729611,0.015810606128272935,3,0.5,0.5,True,global_topk,0.9,0.9
4,0.572705996729611,0.015810606128272935,3,0.5,0.5,True,global_topk,0.9,0.95
4,0.572705996729611,0.015810606128272935,3,0.5,0.5,True,global_topk,0.95,0.9
4,0.572705996729611,0.015810606128272935,3,0.5,0.5,True,global_topk,0.95,0.95
4,0.5758215690109953,0.0127656719982116,3,0.5,0.75,True,global_topk,0.9,0.9
4,0.5758215690109953,0.0127656719982116,3,0.5,0.75,True,global_topk,0.9,0.95
4,0.5758215690109953,0.0127656719982116,3,0.5,0.75,True,global_topk,0.95,0.9
4,0.5758215690109953,0.0127656719982116,3,0.5,0.75,True,global_topk,0.95,0.95
4,0.5630238086523146,0.022166599281867032,3,1.0,0.25,True,global_topk,0.9,0.9
4,0.5630238086523146,0.022166599281867032,3,1.0,0.25,True,global_topk,0.9,0.95
4,0.5630238086523146,0.022166599281867032,3,1.0,0.25,True,global_topk,0.95,0.9
4,0.5630238086523146,0.022166599281867032,3,1.0,0.25,True,global_topk,0.95,0.95
4,0.564257777042776,0.02128369652131378,3,1.0,0.5,True,global_topk,0.9,0.9
4,0.564257777042776,0.02128369652131378,3,1.0,0.5,True,global_topk,0.9,0.95
4,0.564257777042776,0.02128369652131378,3,1.0,0.5,True,global_topk,0.95,0.9
4,0.564257777042776,0.02128369652131378,3,1.0,0.5,True,global_topk,0.95,0.95
4,0.5654887980005598,0.020163226711102076,3,1.0,0.75,True,global_topk,0.9,0.9
4,0.5654887980005598,0.020163226711102076,3,1.0,0.75,True,global_topk,0.9,0.95
4,0.5654887980005598,0.020163226711102076,3,1.0,0.75,True,global_topk,0.95,0.9
4,0.5654887980005598,0.020163226711102076,3,1.0,0.75,True,global_topk,0.95,0.95
4,0.5595005264934091,0.02379443191845135,3,2.0,0.25,True,global_topk,0.9,0.9
4,0.5595005264934091,0.02379443191845135,3,2.0,0.25,True,global_topk,0.9,0.95
4,0.5595005264934091,0.02379443191845135,3,2.0,0.25,True,global_topk,0.95,0.9
4,0.5595005264934091,0.02379443191845135,3,2.0,0.25,True,global_topk,0.95,0.95
4,0.5596654547609069,0.023416619252062114,3,2.0,0.5,True,global_topk,0.9,0.9
4,0.5596654547609069,0.023416619252062114,3,2.0,0.5,True,global_topk,0.9,0.95
4,0.5596654547609069,0.023416619252062114,3,2.0,0.5,True,global_topk,0.95,0.9
4,0.5596654547609069,0.023416619252062114,3,2.0,0.5,True,global_topk,0.95,0.95
4,0.5599049090401101,0.023201694065160643,3,2.0,0.75,True,global_topk,0.9,0.9
4,0.5599049090401101,0.023201694065160643,3,2.0,0.75,True,global_topk,0.9,0.95
4,0.5599049090401101,0.023201694065160643,3,2.0,0.75,True,global_topk,0.95,0.9
4,0.5599049090401101,0.023201694065160643,3,2.0,0.75,True,global_topk,0.95,0.95
